id,codigo orgao,descricao orgao,codigo unidade,descricao unidade,codigo programa,descricao programa,codigo acao,descricao acao,codigo da,descricao da,codigo meta,descricao meta,codigo regiao,descricao regiao,codigo prefeitura regional,descricao prefeitura regional,codigo distrito,descricao distrito,codigo sequencial da,codigo produto,descricao produto,descricao unidade medida,quantidade 2022,valor 2022,quantidade 2023,valor 2023,quantidade 2024,valor 2024,quantidade 2025,valor 2025
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.02.21.00.001,Subprefeitura Penha,777,Despesa Regionalizável,2,Leste,21,PENHA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.02.24.00.001,Subprefeitura Itaim Paulista,777,Despesa Regionalizável,2,Leste,24,ITAIM PAULISTA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.02.26.00.001,Subprefeitura Aricanduva/Formosa/Carrão,777,Despesa Regionalizável,2,Leste,26,ARICANDUVA-FORMOSA-CARRAO,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.02.27.00.001,Subprefeitura Itaquera,777,Despesa Regionalizável,2,Leste,27,ITAQUERA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.02.28.00.001,Subprefeitura de Guaianases,777,Despesa Regionalizável,2,Leste,28,GUAIANASES,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.02.29.00.001,Subprefeitura de Vila Prudente,777,Despesa Regionalizável,2,Leste,29,VILA PRUDENTE,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.02.31.00.001,Subprefeitura Cidade Tiradentes,777,Despesa Regionalizável,2,Leste,31,CIDADE TIRADENTES,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.03.08.00.001,Subprefeitura Lapa,777,Despesa Regionalizável,3,Oeste,8,LAPA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.03.10.00.001,Subprefeitura Butantã,777,Despesa Regionalizável,3,Oeste,10,BUTANTA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.01.02.00.001,Subprefeitura Pirituba/Jaraguá,777,Despesa Regionalizável,1,Norte,2,PIRITUBA-JARAGUA,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",43.0,0,43.0,0,43.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.01.03.00.001,Subprefeitura Freguesia/Brasilândia,777,Despesa Regionalizável,1,Norte,3,FREGUESIA-BRASILANDIA,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",32.0,"0,00",41.0,0,41.0,0,41.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.01.04.00.001,Subprefeitura Casa Verde/Cachoeirinha,777,Despesa Regionalizável,1,Norte,4,CASA VERDE-CACHOEIRINHA,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",32.0,"0,00",25.0,0,25.0,0,25.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.01.06.00.001,Subprefeitura Jaçanã/Tremembé,777,Despesa Regionalizável,1,Norte,6,JACANA-TREMEMBE,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",33.0,0,33.0,0,33.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.02.26.00.001,Subprefeitura Aricanduva/Formosa/Carrão,777,Despesa Regionalizável,2,Leste,26,ARICANDUVA-FORMOSA-CARRAO,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",32.0,"0,00",15.0,0,15.0,0,15.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.02.27.00.001,Subprefeitura Itaquera,777,Despesa Regionalizável,2,Leste,27,ITAQUERA,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",50.0,0,50.0,0,50.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.04.13.00.001,Subprefeitura Ipiranga,777,Despesa Regionalizável,4,Sul,13,IPIRANGA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.04.20.00.001,Subprefeitura Parelheiros,777,Despesa Regionalizável,4,Sul,20,PARELHEIROS,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",5600000.0,"0,00",4193038.0,0,4534852.0,0,4926774.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.05.09.00.001,Subprefeitura Sé,777,Despesa Regionalizável,5,Centro,9,SE,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.01.01.00.001,Subprefeitura Perus/Anhanguera,777,Despesa Regionalizável,1,Norte,1,PERUS,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",494000.0,"0,00",369885.0,0,465864.0,0,506125.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.01.03.00.001,Subprefeitura Freguesia/Brasilândia,777,Despesa Regionalizável,1,Norte,3,FREGUESIA-BRASILANDIA,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",1045200.0,"0,00",782600.0,0,985669.0,0,1070854.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.01.04.00.001,Subprefeitura Casa Verde/Cachoeirinha,777,Despesa Regionalizável,1,Norte,4,CASA VERDE-CACHOEIRINHA,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",631800.0,"0,00",473064.0,0,595815.0,0,647307.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.01.06.00.001,Subprefeitura Jaçanã/Tremembé,777,Despesa Regionalizável,1,Norte,6,JACANA-TREMEMBE,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",839800.0,"0,00",628805.0,0,791968.0,0,860412.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.02.27.00.001,Subprefeitura Itaquera,777,Despesa Regionalizável,2,Leste,27,ITAQUERA,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",1300000.0,"0,00",973383.0,0,1225956.0,0,1331908.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.02.28.00.001,Subprefeitura de Guaianases,777,Despesa Regionalizável,2,Leste,28,GUAIANASES,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",839800.0,"0,00",628805.0,0,791968.0,0,860412.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.02.32.00.001,Subprefeitura Sapopemba,777,Despesa Regionalizável,2,Leste,32,SAPOPEMBA,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",761800.0,"0,00",570402.0,0,718410.0,0,780498.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.02.28.00.001,Subprefeitura de Guaianases,777,Despesa Regionalizável,2,Leste,28,GUAIANASES,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",33.0,0,33.0,0,33.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.02.32.00.001,Subprefeitura Sapopemba,777,Despesa Regionalizável,2,Leste,32,SAPOPEMBA,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",30.0,0,30.0,0,30.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.04.12.00.001,Subprefeitura Vila Mariana,777,Despesa Regionalizável,4,Sul,12,VILA MARIANA,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",32.0,"0,00",11.0,0,11.0,0,11.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.04.13.00.001,Subprefeitura Ipiranga,777,Despesa Regionalizável,4,Sul,13,IPIRANGA,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",31.0,0,31.0,0,31.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.04.17.00.001,Subprefeitura Campo Limpo,777,Despesa Regionalizável,4,Sul,17,CAMPO LIMPO,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",65.0,0,65.0,0,65.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.04.20.00.001,Subprefeitura Parelheiros,777,Despesa Regionalizável,4,Sul,20,PARELHEIROS,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",47.0,0,47.0,0,47.0
12_10_3001_6410,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3001,Acesso à Cultura,6410,Carnaval de Rua de São Paulo,777.05.09.00.001,Subprefeitura Sé,777,Despesa Regionalizável,5,Centro,9,SE,0,Supra-Distrital,1,2903,Atividades culturais previstas no Calendário Anual de Atividades Culturais do Município de S,ações,"0,00",31.0,"0,00",20.0,0,20.0,0,20.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.01.01.00.001,Subprefeitura Perus/Anhanguera,777,Despesa Regionalizável,1,Norte,1,PERUS,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.01.02.00.001,Subprefeitura Pirituba/Jaraguá,777,Despesa Regionalizável,1,Norte,2,PIRITUBA-JARAGUA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2324,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2324,Serviços de Desfazimento e Demolição de Construções Irregulares em Áreas de Proteção Ambiental,777.01.03.00.001,Subprefeitura Freguesia/Brasilândia,777,Despesa Regionalizável,1,Norte,3,FREGUESIA-BRASILANDIA,0,Supra-Distrital,1,2773,"Intervenções para ampliação, reforma ou requalificação",unida,"0,00",0.0,"0,00",0.0,0,0.0,0,0.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.03.08.00.001,Subprefeitura Lapa,777,Despesa Regionalizável,3,Oeste,8,LAPA,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",356200.0,"0,00",266707.0,0,335912.0,0,364942.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.03.10.00.001,Subprefeitura Butantã,777,Despesa Regionalizável,3,Oeste,10,BUTANTA,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",808600.0,"0,00",605444.0,0,762544.0,0,828447.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.03.11.00.001,Subprefeitura Pinheiros,777,Despesa Regionalizável,3,Oeste,11,PINHEIROS,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",182000.0,"0,00",136290.0,0,171651.0,0,186486.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.04.12.00.001,Subprefeitura Vila Mariana,777,Despesa Regionalizável,4,Sul,12,VILA MARIANA,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",275600.0,"0,00",206357.0,0,259903.0,0,282364.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.04.14.00.001,Subprefeitura Santo Amaro,777,Despesa Regionalizável,4,Sul,14,SANTO AMARO,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",275600.0,"0,00",206357.0,0,259903.0,0,282364.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.04.16.00.001,Subprefeitura Cidade Ademar,777,Despesa Regionalizável,4,Sul,16,CIDADE ADEMAR,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",1196000.0,"0,00",895513.0,0,1127879.0,0,1225355.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.04.18.00.001,Subprefeitura M'Boi Mirim,777,Despesa Regionalizável,4,Sul,18,M BOI MIRIM,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",2064400.0,"0,00",1545733.0,0,1946818.0,0,2115070.0
12_10_3005_2386,12,Secretaria Municipal das Subprefeituras,10,Gabinete do Secretário,3005,Promoção da Sustentabilidade Ambiental,2386,"Manutenção e Operação de Praças, Canteiros Centrais e Remanescentes",777.04.19.00.001,Subprefeitura Capela do Socorro,777,Despesa Regionalizável,4,Sul,19,CAPELA DO SOCORRO,0,Supra-Distrital,1,2570,Metros quadrados de paisagismo conservados,metro,"0,00",2132000.0,"0,00",1596349.0,0,2010568.0,0,2184330.0
