id,codigo orgao,descricao orgao,codigo unidade,descricao unidade,codigo da função,descricao da funcao,codigo subfuncao,descricao da subfuncao,codigo programa,descricao programa,codigo acao,descricao acao,codigo fonte,descricao fonte,' 2022',' 2023',' 2024',' 2025'
27_10_3005_9386,27,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,3005,Promoção da Sustentabilidade Ambiental,9386,E1667 - Viva Agroecologia e Sabores da Agricultura Familiar,0,Tesouro Municipal,85000.0,0.0,0.0,0.0
27_10_3005_9394,27,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,3005,Promoção da Sustentabilidade Ambiental,9394,E614 - Projeto Ambiental Viva Agroecologia Executado pelo Instituto Kairos (CNPJ nº 07037770/0001-58),0,Tesouro Municipal,50000.0,0.0,0.0,0.0
27_10_3005_9491,27,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,3005,Promoção da Sustentabilidade Ambiental,9491,Implantação do anexo do Parque da Independência,0,Tesouro Municipal,0.0,1000.0,1000.0,1000.0
27_10_3005_9492,27,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,3005,Promoção da Sustentabilidade Ambiental,9492,"Criação de área ambiental e convivência localizado na Rua Fraternidade, 803.",0,Tesouro Municipal,0.0,45000000.0,0.0,0.0
27_10_3005_9493,27,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,3005,Promoção da Sustentabilidade Ambiental,9493,Readequação do Parque Alto Boa Vista,0,Tesouro Municipal,0.0,2000000.0,0.0,0.0
27_10_3005_6660,27,Secretaria Municipal do Verde e do Meio Ambiente,10,Gabinete do Secretário,18,Gestão Ambiental,542,Controle Ambiental,3005,Promoção da Sustentabilidade Ambiental,6660,"Fiscalização, Monitoramento e Controle Ambiental",0,Tesouro Municipal,2000000.0,2115593.0,2212395.0,2351744.0
28_12_3011_6854,28,Encargos Gerais do Município,12,Recursos Superv. pela Secr. Municipal de Coordenação das Subprefeitura,15,Urbanismo,452,Serviços Urbanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",6854,Reembolso ao Serviço Funerário,0,Tesouro Municipal,1813468.0,2070000.0,2070000.0,2070000.0
28_13_3004_6820,28,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Executiva de Gestão,4,Administração,122,Administração Geral,3004,Benefícios e Previdência de Funcionários,6820,Servidores Comissionados em Outras Entidades,0,Tesouro Municipal,60002500.0,60600000.0,61206000.0,61818060.0
28_13_3004_6821,28,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Executiva de Gestão,9,Previdência Social,271,Previdência Básica,3004,Benefícios e Previdência de Funcionários,6821,Obrigações e Contribuições Patronais,0,Tesouro Municipal,531084212.0,503698701.0,503698701.0,503698701.0
28_13_3004_6823,28,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Executiva de Gestão,9,Previdência Social,271,Previdência Básica,3004,Benefícios e Previdência de Funcionários,6823,Obrigações e Contribuições Patronais RPPS Educação,0,Tesouro Municipal,1860045304.0,1860045304.0,1860045304.0,1860045304.0
28_13_3004_6824,28,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Executiva de Gestão,9,Previdência Social,271,Previdência Básica,3004,Benefícios e Previdência de Funcionários,6824,Obrigações e Contribuições Patronais RPPS Saúde,0,Tesouro Municipal,413953471.0,426347112.0,426347112.0,426347112.0
28_13_3004_8100,28,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Executiva de Gestão,9,Previdência Social,271,Previdência Básica,3004,Benefícios e Previdência de Funcionários,8100,Aporte do IRRF para cobertura do deficit atuarial do RPPS,0,Tesouro Municipal,2573214205.0,0.0,0.0,0.0
28_13_3004_6801,28,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Executiva de Gestão,11,Trabalho,331,Proteção e Benefícios ao Trabalhador,3004,Benefícios e Previdência de Funcionários,6801,Salário Esposa,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
28_13_3004_6826,28,Encargos Gerais do Município,13,Recursos Superv. pela Secretaria Executiva de Gestão,11,Trabalho,331,Proteção e Benefícios ao Trabalhador,3004,Benefícios e Previdência de Funcionários,6826,Auxílio Funeral,0,Tesouro Municipal,5652176.0,6000000.0,6000000.0,6000000.0
28_14_3022_6807,28,Encargos Gerais do Município,14,Recursos Superv. pela Secretaria Municipal de Habitação,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,6807,Recuperação de Fachadas Históricas na Área Central,0,Tesouro Municipal,1000000.0,1000000.0,1000000.0,1000000.0
28_17_0_46,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,122,Administração Geral,0,Encargos Especiais,46,Outras Dívidas,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
28_17_0_4110,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,122,Administração Geral,0,Encargos Especiais,4110,Restituição de Amortização Extraordinária e Liquidação Antecipada,0,Tesouro Municipal,6000000.0,0.0,0.0,0.0
28_17_3019_7205,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,122,Administração Geral,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,7205,Aporte para Garantia de PPP's e Projetos de Infraestrutura,0,Tesouro Municipal,18840916.0,2000000.0,2000000.0,2000000.0
28_17_0_22,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,123,Administração Financeira,0,Encargos Especiais,22,Recomposição de Depósitos Judiciais,0,Tesouro Municipal,903903357.0,962720492.0,996415709.0,1031290258.0
28_17_0_6833,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,123,Administração Financeira,0,Encargos Especiais,6833,Encargos Referentes a Arrecadação,0,Tesouro Municipal,24250000.0,25500000.0,26500000.0,28000000.0
28_17_0_6836,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,123,Administração Financeira,0,Encargos Especiais,6836,Encargos Referentes a Pagamentos de Manutenção de Conta Corrente,0,Tesouro Municipal,5000.0,5000.0,5000.0,5000.0
28_17_0_6837,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,123,Administração Financeira,0,Encargos Especiais,6837,Restituição de Receitas Descontinuadas,0,Tesouro Municipal,700000.0,700000.0,700000.0,700000.0
28_17_0_6838,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,123,Administração Financeira,0,Encargos Especiais,6838,Encargos pela Manutenção do Fundo de Depósitos Judiciais nas quais o Município é Parte,0,Tesouro Municipal,122000000.0,122000000.0,122000000.0,122000000.0
28_17_0_6839,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,4,Administração,123,Administração Financeira,0,Encargos Especiais,6839,Encargos pela Manutenção do Fundo de Depósitos Judiciais nas quais o Município não é Parte,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
28_17_3004_6825,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,9,Previdência Social,331,Proteção e Benefícios ao Trabalhador,3004,Benefícios e Previdência de Funcionários,6825,Contribuição Formação Patrimônio Servidor Público - PASEP,0,Tesouro Municipal,620607092.0,657785697.0,697182376.0,738937355.0
28_17_3019_7204,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,7204,Programa de Incentivo Fiscal Relacionado à Arena Corinthians,0,Tesouro Municipal,70000000.0,70000000.0,70000000.0,70000000.0
28_17_0_8,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,28,Encargos Especiais,841,Refinanciamento da Dívida Interna,0,Encargos Especiais,8,Serviço da Dívida Pública Interna - Refinanciamento,0,Tesouro Municipal,3483330117.0,3629997815.0,3782565556.0,3952170112.0
28_17_0_4,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,28,Encargos Especiais,843,Serviço da Dívida Interna,0,Encargos Especiais,4,Serviço da Dívida Pública Interna,0,Tesouro Municipal,768470921.0,1052144092.0,1513050726.0,1796625995.0
28_17_0_7,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,28,Encargos Especiais,844,Serviço da Dívida Externa,0,Encargos Especiais,7,Serviço da Dívida Pública Externa,0,Tesouro Municipal,85866313.0,157769798.0,198990949.0,245836649.0
28_17_0_7148,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,7148,Aquisição de Valores Mobiliários da SP Turis,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
28_17_3004_6821,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,28,Encargos Especiais,846,Outros Encargos Especiais,3004,Benefícios e Previdência de Funcionários,6821,Obrigações e Contribuições Patronais,0,Tesouro Municipal,4049536.0,4308309.0,4567081.0,4834622.0
28_17_9999_6999,28,Encargos Gerais do Município,17,Recursos Superv. pela Secretaria Municipal da Fazenda,99,Reserva de Contingência,999,Reserva de Contingência,9999,Reserva de Contingência,6999,Reserva de Contingência,0,Tesouro Municipal,1000.0,275000000.0,275000000.0,275000000.0
28_19_3017_4513,28,Encargos Gerais do Município,19,Recursos Superv. pela Secr. Municipal de Esportes e Lazer,27,Desporto e Lazer,812,Desporto Comunitário,3017,"Promoção de Atividades Esportivas, Recreativas e de Lazer",4513,Fomento ao Esporte,0,Tesouro Municipal,49621987.0,46081824.0,57437947.0,58822407.0
28_21_0_36,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,62,Defesa do Interesse Público no Processo Judiciário,0,Encargos Especiais,36,Acordos Judiciais ou Administrativos,0,Tesouro Municipal,400000.0,400000.0,400000.0,400000.0
28_21_0_10,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,10,FUMCAD - Multas Revertidas ao Fundo,0,Tesouro Municipal,3000000.0,3200000.0,3400000.0,3500000.0
28_21_0_11,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,11,Precatórios Pagos com Rendimentos dos Depósitos do Regime Especial,5,Outras Fontes,42000000.0,28000000.0,30000000.0,33000000.0
28_21_0_12,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,12,Condenações Judiciais - Créditos de Pequeno Valor,0,Tesouro Municipal,71402486.0,76700000.0,81900000.0,87100000.0
28_21_0_17,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,17,Condenações Judiciais - Pagamento de Créditos Superpreferenciais,0,Tesouro Municipal,3000.0,3000.0,3000.0,3000.0
28_21_0_34,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,34,Condenações Judiciais - Créditos de Natureza Alimentar,0,Tesouro Municipal,1360818183.0,1533230953.0,1721750575.0,1927726638.0
28_21_0_34,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,34,Condenações Judiciais - Créditos de Natureza Alimentar,11,Depósitos Judiciais,753433430.0,779803599.0,807096725.0,835345109.0
28_21_0_35,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,35,Condenações Judiciais - Outras Espécies,0,Tesouro Municipal,318654510.0,359061450.0,403244057.0,451518910.0
28_21_0_35,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,35,Condenações Judiciais - Outras Espécies,11,Depósitos Judiciais,176731297.0,182916893.0,189318984.0,195945149.0
28_21_0_38,28,Encargos Gerais do Município,21,Recursos Superv. pela Procuradoria Geral do Município,28,Encargos Especiais,846,Outros Encargos Especiais,0,Encargos Especiais,38,Bloqueios Judiciais,0,Tesouro Municipal,900000.0,900000.0,900000.0,900000.0
28_25_3001_6861,28,Encargos Gerais do Município,25,Recursos Superv. pela Secretaria Municipal de Cultura,13,Cultura,392,Difusão Cultural,3001,Acesso à Cultura,6861,Realização de Projetos Culturais com Incentivos Fiscais,0,Tesouro Municipal,800000.0,800000.0,800000.0,800000.0
28_30_3019_7203,28,Encargos Gerais do Município,30,Recursos Superv. pela Secretaria Munic de Desenv Econ Trab e Turismo,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,7203,Incentivos Fiscais para Região Nova Luz,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
28_30_3019_7207,28,Encargos Gerais do Município,30,Recursos Superv. pela Secretaria Munic de Desenv Econ Trab e Turismo,11,Trabalho,334,Fomento ao Trabalho,3019,Promoção do Crescimento Econômico e Geração de Postos de Trabalho e Oportunidades,7207,Implantação de Novos Polos de Desenvolvimento,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
28_38_3011_5601,28,Encargos Gerais do Município,38,Recursos Superv. pela Secretaria Municipal de Segurança Urbana,6,Segurança Pública,182,Defesa Civil,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",5601,Construção de Posto do Corpo de Bombeiros,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
28_38_3011_5602,28,Encargos Gerais do Município,38,Recursos Superv. pela Secretaria Municipal de Segurança Urbana,6,Segurança Pública,182,Defesa Civil,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",5602,"Ampliação, Reforma e Requalificação de Posto do Corpo de Bombeiros",0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
28_38_3011_6602,28,Encargos Gerais do Município,38,Recursos Superv. pela Secretaria Municipal de Segurança Urbana,6,Segurança Pública,182,Defesa Civil,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",6602,Manutenção e Operação de Posto do Corpo de Bombeiros,0,Tesouro Municipal,38216681.0,34486400.0,35865856.0,37300491.0
29_10_3024_2574,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,4,Administração,122,Administração Geral,3024,Suporte Administrativo,2574,Gestão do Patrimônio Imobiliário Municipal,0,Tesouro Municipal,500000.0,583455.0,589330.0,578813.0
29_10_3024_2100,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,122,Administração Geral,3024,Suporte Administrativo,2100,Administração da Unidade,0,Tesouro Municipal,97098490.0,114094803.0,115180973.0,113236508.0
29_10_3011_1220,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",1220,Desenvolvimento de Sistemas de Informação e Comunicação,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
29_10_3011_2818,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2818,"Aquisição de Materiais, Equipamentos e Serviços de Informação e Comunicação",0,Tesouro Municipal,2034342.0,2373896.0,2397800.0,2355005.0
29_10_3011_5410,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,126,Tecnologia da Informação,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",5410,Implantação do Sistema de Licenciamento e Alvarás,0,Tesouro Municipal,3198000.0,0.0,0.0,0.0
29_10_3024_2171,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,0,Tesouro Municipal,25700153.0,17645214.0,18849261.0,23359442.0
29_10_3022_1241,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,1241,"Desenvolvimento de Estudos, Projetos  e Instrumentos de Políticas Urbanas",0,Tesouro Municipal,1000.0,0.0,0.0,0.0
29_10_3022_1241,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,1241,"Desenvolvimento de Estudos, Projetos  e Instrumentos de Políticas Urbanas",2,Transferências Federais,1000.0,1000.0,1000.0,1000.0
29_10_3022_1241,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,1241,"Desenvolvimento de Estudos, Projetos  e Instrumentos de Políticas Urbanas",5,Outras Fontes,1000.0,1000.0,1000.0,1000.0
29_10_3022_2572,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,2572,"Difusão, Fomento e Pesquisas Aplicadas para a Gestão Participativa e Desenvolvimento Urbano",0,Tesouro Municipal,101000.0,666806.0,1069.0,600000.0
29_10_3022_2573,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,2573,Apoio e Suporte Técnico para o Desenvolvimento de Estudos e Projetos Urbanos,0,Tesouro Municipal,2500000.0,2778358.0,2672701.0,2500000.0
29_10_3022_2580,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,2580,Manutenção e Operação de Centros Abertos,0,Tesouro Municipal,4300000.0,4778776.0,4597047.0,4300000.0
29_10_3022_9373,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,9373,"E79 - Contratação de Desenvolvimento de Projeto de Comunicação Visual para a Sinalização Turística Padronizada para os Polos de Ecoturismo Parelheiros e Cantareira, Através da CPPU/SMUL",0,Tesouro Municipal,1000.0,0.0,0.0,0.0
29_10_3022_9438,29,Secretaria Municipal de Urbanismo e Licenciamento,10,Secretaria Municipal de Urbanismo e Licenciamento/Gabinete,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,9438,Implantação de Estacionamento Subterrâneo Sob o Parque da Independência,0,Tesouro Municipal,1000.0,1000.0,1000.0,1000.0
29_20_3001_5957,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",3001,Acesso à Cultura,5957,"Preservação do Patrimônio Histórico, Artístico, Cultural e Arqueológico",8,Tesouro Municipal - Recursos Vinculados,30892.0,0.0,0.0,0.0
29_20_3009_3380,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,3380,"Construção de Pontes, Viadutos e Alças",8,Tesouro Municipal - Recursos Vinculados,3000.0,0.0,0.0,0.0
29_20_3009_5100,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,5100,Intervenções no Sistema Viário,8,Tesouro Municipal - Recursos Vinculados,17852464.0,0.0,0.0,0.0
29_20_3009_9150,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,9150,"Construção Ponte Graúna Gaivotas, com Remodelação do Viário",0,Tesouro Municipal,1000.0,0.0,0.0,0.0
29_20_3009_9151,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,9151,Duplicação da Ponte Interlagos,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
29_20_3009_9152,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,9152,Ponte Veleiros-Jurubatuba,0,Tesouro Municipal,1000.0,0.0,0.0,0.0
29_20_3009_9153,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,9153,Pronlongamento Marginal Direita Pinheiros (Desde Transamérica até Vitorino Goulart),0,Tesouro Municipal,2500000.0,0.0,0.0,0.0
29_20_3009_9154,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,9154,"Passagens de Nível (Yervant, Washington Luiz e Sabará)",0,Tesouro Municipal,1200000.0,0.0,0.0,0.0
29_20_3009_9155,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,9155,Marginais das Represas Billings e Guarapiranga,0,Tesouro Municipal,1000000.0,0.0,0.0,0.0
29_20_3022_1241,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,1241,"Desenvolvimento de Estudos, Projetos  e Instrumentos de Políticas Urbanas",8,Tesouro Municipal - Recursos Vinculados,447313.0,0.0,0.0,0.0
29_20_3022_3350,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_20_3022_3662,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3662,Apoio e Suporte Técnico para o Desenvolvimento de Ações Pertinentes à Fiscalização e Escrituração de Certificados de Potencial Adicional de Construção - CEPACs,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_20_3002_3354,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,16,Habitação,451,Infra-Estrutura Urbana,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,8,Tesouro Municipal - Recursos Vinculados,26821206.0,45605841.0,52508345.0,52594381.0
29_20_3002_3357,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,16,Habitação,451,Infra-Estrutura Urbana,3002,Acesso à Moradia Adequada,3357,Urbanização de Favelas,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_20_3008_5013,29,Secretaria Municipal de Urbanismo e Licenciamento,20,Operação Urbana Consorciada Água Branca,17,Saneamento,451,Infra-Estrutura Urbana,3008,Gestão dos Riscos e Promoção da Resiliência a Desastres e Eventos Críticos,5013,Intervenções no Sistema de Drenagem,8,Tesouro Municipal - Recursos Vinculados,389737.0,0.0,0.0,0.0
29_30_3009_1099,29,Secretaria Municipal de Urbanismo e Licenciamento,30,Operação Urbana Consorciada Água Espraiada,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,1099,Construção de Corredores de Ônibus,8,Tesouro Municipal - Recursos Vinculados,1000.0,0.0,0.0,0.0
29_30_3009_5100,29,Secretaria Municipal de Urbanismo e Licenciamento,30,Operação Urbana Consorciada Água Espraiada,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da Mobilidade Urbana Universal,5100,Intervenções no Sistema Viário,8,Tesouro Municipal - Recursos Vinculados,91509710.0,59234074.0,62870106.0,61071018.0
29_30_3022_1241,29,Secretaria Municipal de Urbanismo e Licenciamento,30,Operação Urbana Consorciada Água Espraiada,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,1241,"Desenvolvimento de Estudos, Projetos  e Instrumentos de Políticas Urbanas",8,Tesouro Municipal - Recursos Vinculados,34813905.0,0.0,0.0,0.0
29_30_3022_3350,29,Secretaria Municipal de Urbanismo e Licenciamento,30,Operação Urbana Consorciada Água Espraiada,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3350,"Ampliação, Reforma e Requalificação de Áreas Públicas",8,Tesouro Municipal - Recursos Vinculados,6193422.0,0.0,0.0,0.0
29_30_3022_3662,29,Secretaria Municipal de Urbanismo e Licenciamento,30,Operação Urbana Consorciada Água Espraiada,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e Promoção da Ocupação dos Espaços Públicos,3662,Apoio e Suporte Técnico para o Desenvolvimento de Ações Pertinentes à Fiscalização e Escrituração de Certificados de Potencial Adicional de Construção - CEPACs,8,Tesouro Municipal - Recursos Vinculados,3010695.0,0.0,0.0,0.0
29_30_3002_3354,29,Secretaria Municipal de Urbanismo e Licenciamento,30,Operação Urbana Consorciada Água Espraiada,16,Habitação,451,Infra-Estrutura Urbana,3002,Acesso à Moradia Adequada,3354,Construção de Unidades Habitacionais,8,Tesouro Municipal - Recursos Vinculados,103889358.0,0.0,0.0,0.0
